Scan Id	Parent m/z	TIC	RT	MS Level	Parent Scan	Child Scans	Ion Injection Time	Cycle Time	Elapsed Time	Dead Time	Time To Next Scan	Lock Mass Found	Lock Mass Shift	Conversion Parameter I	Conversion Parameter A	Conversion Parameter B	Conversion Parameter C	Conversion Parameter D	Conversion Parameter E	Dissociation Type	Polymer Segment Size	Polymer Offset	Polymer Score	Polymer p-value	Base Peak m/z	Base Peak Intensity	Second Peak m/z	Second Peak Intensity	Source Current (uA)	Vacuum Ion Gauge (E-5 Torr)	Vacuum Convectron Gauge (Torr)	FT Penning Gauge (E-10 Torr)	FT Pirani Gauge 1 (Torr)	Multiplier 1 (V)	Multiplier 2 (V)	FT CE Measure Voltage (V)	FT Analyzer Temp (C)
2707		123061210	10.942692	1		0	2.094	0.32514	0	0.32514	0.32514	0	0	0	0	67817980.2714	31643692.9663	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2708		117579150	10.948111	1		1	2.083	0.42948	0	0.42948	0.28674	0	0	0	0	67817991.7189	31643703.6493	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2709	503.11	1475552.8	10.95289	2	2708	0	50	0	0	0.14274	0.14274	0	0	0	0	67818163.8461	31643864.2777	0	0	hcd	36	26	35	7.43467543535e-006	409.873691224	92619.7578125	391.863308997	65248.7148438	0	0	0	0	0	0	0	0	0
2710		116804930	10.955269	1		0	2.238	0.32376	0	0.32376	0.32376	0	0	0	0	67817977.6637	31643690.5335	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2711		119996580	10.960665	1		1	2.212	0.38418	0	0.38418	0.28668	0	0	0	0	67817976.4846	31643689.4331	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2712	598.74	816906.88	10.965443	2	2711	0	50	0	0	0.0974999999999	0.0974999999999	0	0	0	0	67818165.8981	31643866.193	0	0	hcd	30	0	0	1	534.774696945	58322.2109375	336.807906696	43806.0546875	0	0	0	0	0	0	0	0	0
2713		125028090	10.967068	1		0	2.25	0.3342	0	0.3342	0.3342	0	0	0	0	67817966.0057	31643679.6535	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2714		143077500	10.972638	1		2	1.94	0.46344	0	0.46344	0.28668	0	0	0	0	67817970.4688	31643683.8181	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2715	486.27	3771795.8	10.977416	2	2714	0	50	0	0	0.07536	0.07536	0	0	0	0	67818151.3808	31643852.645	0	0	hcd	42	0	29	2.77718714232e-005	127.087472031	197698.390625	155.081829094	190821.546875	0	0	0	0	0	0	0	0	0
2716	402.72	20476790	10.978672	2	2714	0	21.267	0	0	0.1014	0.1014	0	0	0	0	67818126.4491	31643829.3791	0	0	hcd	65	16	33	2.55726657707e-008	74.0610650235	1693669.75	233.131854746	1209265.375	0	0	0	0	0	0	0	0	0
2717		157988460	10.980362	1		0	2.373	0.32562	0	0.32562	0.32562	0	0	0	0	67817908.1217	31643625.638	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2718		156222780	10.985789	1		2	1.633	0.53268	0	0.53268	0.28746	0	0	0	0	67817985.9753	31643698.2891	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2719	531.78	1596901.8	10.99058	2	2718	0	50	0	0	0.14388	0.14388	0	0	0	0	67818162.2164	31643862.7566	0	0	hcd	51	17	42	4.75956988486e-008	86.0975756942	87418.484375	239.096074794	53317.078125	0	0	0	0	0	0	0	0	0
2720	429.68	3929318	10.992978	2	2718	0	50	0	0	0.10134	0.10134	0	0	0	0	67818150.054	31643851.4074	0	0	hcd	79	32	36	1.63455e-010	411.849289576	317550.5	84.0820652903	149049.125	0	0	0	0	0	0	0	0	0
2721		171850110	10.994667	1		0	2.538	0.32844	0	0.32844	0.32844	0	0	0	0	67817872.5878	31643592.4772	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2722		180769820	11.000141	1		0	1.674	0.26742	0	0.26742	0.26742	0	0	0	0	67817956.3203	31643670.6155	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2723		212568450	11.004598	1		1	1.611	0.39282	0	0.39282	0.28668	0	0	0	0	67817933.681	31643649.4893	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2724	473.27	2628229.5	11.009376	2	2723	0	50	0	0	0.10614	0.10614	0	0	0	0	67818157.2902	31643858.1603	0	0	hcd	30	0	0	1	373.813546752	143842.703125	355.80573271	81706.484375	0	0	0	0	0	0	0	0	0
2725		234199010	11.011145	1		0	1.469	0.32388	0	0.32388	0.32388	0	0	0	0	67817938.5784	31643654.0588	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2726		267197540	11.016543	1		0	1.299	0.26742	0	0.26742	0.26742	0	0	0	0	67817936.7949	31643652.3954	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2727		285762750	11.021	1		0	1.134	0.26754	0	0.26754	0.26754	0	0	0	0	67817951.3581	31643665.9847	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2728		294519010	11.025459	1		0	1.105	0.26754	0	0.26754	0.26754	0	0	0	0	67817951.3269	31643665.9557	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2729		267734610	11.029918	1		0	0.985	0.26754	0	0.26754	0.26754	0	0	0	0	67817989.5725	31643701.6472	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2730		292071390	11.034377	1		0	1.176	0.26754	0	0.26754	0.26754	0	0	0	0	67817940.0777	31643655.4585	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2731		295500540	11.038836	1		0	0.998	0.26754	0	0.26754	0.26754	0	0	0	0	67817969.9983	31643683.3798	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2732		305541280	11.043295	1		0	1.018	0.26748	0	0.26748	0.26748	0	0	0	0	67817960.7337	31643674.7349	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2733		289305660	11.047753	1		1	1.005	0.42648	0	0.42648	0.28656	0	0	0	0	67817973.5587	31643686.7025	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2734	433.18	2806777	11.052529	2	2733	0	50	0	0	0.13992	0.13992	0	0	0	0	67818156.004	31643856.9599	0	0	hcd	32	0	0	1	322.878873505	92363.515625	167.955107881	76053.4921875	0	0	0	0	0	0	0	0	0
2735		266195650	11.054861	1		0	0.987	0.32364	0	0.32364	0.32364	0	0	0	0	67817988.8806	31643701.0007	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2736		263019580	11.060255	1		0	1.026	0.26754	0	0.26754	0.26754	0	0	0	0	67817983.6626	31643696.1306	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2737		235513820	11.064714	1		0	1.058	0.26754	0	0.26754	0.26754	0	0	0	0	67817996.1655	31643707.7991	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2738		237365790	11.069173	1		0	1.165	0.26742	0	0.26742	0.26742	0	0	0	0	67817980.3292	31643693.0205	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2739		222159650	11.07363	1		0	1.078	0.26748	0	0.26748	0.26748	0	0	0	0	67818002.3611	31643713.5807	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2740		202768540	11.078088	1		0	1.232	0.26754	0	0.26754	0.26754	0	0	0	0	67817996.4122	31643708.0292	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2741		195024430	11.082547	1		0	1.176	0.26754	0	0.26754	0.26754	0	0	0	0	67818008.9279	31643719.7087	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2742		181232740	11.087006	1		1	1.322	0.39384	0	0.39384	0.28668	0	0	0	0	67818001.7845	31643713.0429	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2743	399.86	4177229.5	11.091784	2	2742	0	50	0	0	0.10716	0.10716	0	0	0	0	67818148.9629	31643850.3891	0	0	hcd	30	0	0	1	399.858929558	229024.640625	305.867195596	206641.125	0	0	0	0	0	0	0	0	0
2744		183771780	11.09357	1		0	1.418	0.32352	0	0.32352	0.32352	0	0	0	0	67817988.9683	31643701.0821	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2745		173601170	11.098962	1		1	1.332	0.3828	0	0.3828	0.28668	0	0	0	0	67818010.6273	31643721.2934	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2746	366.8	4441605.5	11.10374	2	2745	0	50	0	0	0.09612	0.09612	0	0	0	0	67818146.836	31643848.4049	0	0	hcd	30	0	0	1	253.879922678	127094.1875	322.877760448	124778.320313	0	0	0	0	0	0	0	0	0
2747		159335900	11.105342	1		0	1.472	0.32394	0	0.32394	0.32394	0	0	0	0	67818005.585	31643716.5892	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2748		144627250	11.110741	1		0	1.507	0.26754	0	0.26754	0.26754	0	0	0	0	67818016.9884	31643727.2311	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2749		131053880	11.1152	1		1	1.627	0.37104	0	0.37104	0.28662	0	0	0	0	67818022.7707	31643732.6271	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2750	452.81	3330773.8	11.119977	2	2749	0	50	0	0	0.08442	0.08442	0	0	0	0	67818153.451	31643854.5777	0	0	hcd	31	0	0	1	335.807587417	251155.859375	121.967212341	67338.1484375	0	0	0	0	0	0	0	0	0
2751		139145440	11.121384	1		0	1.894	0.32478	0	0.32478	0.32478	0	0	0	0	67817987.1003	31643699.3399	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2752		145819580	11.126797	1		0	1.577	0.26754	0	0.26754	0.26754	0	0	0	0	67818007.6016	31643718.4707	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2753		144730350	11.131256	1		0	1.538	0.26754	0	0.26754	0.26754	0	0	0	0	67818013.3668	31643723.8516	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2754		143922740	11.135715	1		0	1.557	0.26748	0	0.26748	0.26748	0	0	0	0	67818012.5926	31643723.1289	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2755		139412450	11.140173	1		1	1.661	0.37248	0	0.37248	0.28668	0	0	0	0	67818007.0224	31643717.9312	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2756	391.29	5469721	11.144951	2	2755	0	50	0	0	0.0857999999999	0.0857999999999	0	0	0	0	67818142.3183	31643844.1887	0	0	hcd	30	0	0	1	149.024840875	479867.5	255.890112551	253241.75	0	0	0	0	0	0	0	0	0
2757		138017340	11.146381	1		0	1.596	0.32388	0	0.32388	0.32388	0	0	0	0	67818013.309	31643723.7979	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2758		144996660	11.151779	1		0	1.465	0.26754	0	0.26754	0.26754	0	0	0	0	67818018.7376	31643728.8629	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2759		141388640	11.156238	1		1	1.735	0.37266	0	0.37266	0.28668	0	0	0	0	67818000.1763	31643711.5418	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2760	552.74	1425490	11.161016	2	2759	0	50	0	0	0.08598	0.08598	0	0	0	0	67818163.0589	31643863.5439	0	0	hcd	30	0	0	1	336.807833422	95901.3984375	415.729288419	48619.015625	0	0	0	0	0	0	0	0	0
2761		132464030	11.162449	1		0	1.514	0.32406	0	0.32406	0.32406	0	0	0	0	67818028.1957	31643737.6899	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2762		130569350	11.16785	1		0	1.755	0.26754	0	0.26754	0.26754	0	0	0	0	67818007.5072	31643718.3828	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2763		142201300	11.172309	1		1	1.798	0.37242	0	0.37242	0.28668	0	0	0	0	67817992.1162	31643704.0202	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2764	363.68	18441840	11.177087	2	2763	0	41.63	0	0	0.08574	0.08574	0	0	0	0	67818098.9314	31643803.7	0	0	hcd	87	55	34	2.4607e-010	159.114397682	4158841.25	262.154113671	2577910.75	0	0	0	0	0	0	0	0	0
2765		131221150	11.178516	1		0	1.553	0.32406	0	0.32406	0.32406	0	0	0	0	67818024.6079	31643734.3411	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2766		146207330	11.183917	1		0	1.756	0.26754	0	0.26754	0.26754	0	0	0	0	67817989.5567	31643701.6321	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2767		138294160	11.188376	1		1	1.575	0.37326	0	0.37326	0.28662	0	0	0	0	67818017.9102	31643728.0909	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2768	516.78	1884878.4	11.193153	2	2767	0	50	0	0	0.08664	0.08664	0	0	0	0	67818161.0335	31643861.6532	0	0	hcd	30	0	0	1	299.062516952	108792.046875	345.822861552	76708.59375	0	0	0	0	0	0	0	0	0
2769		148800300	11.194597	1		0	1.715	0.32328	0	0.32328	0.32328	0	0	0	0	67817990.7329	31643702.7289	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2770		153153600	11.199985	1		2	1.601	0.53646	0	0.53646	0.28668	0	0	0	0	67817999.1273	31643710.5626	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2771	565.61	1309030	11.204763	2	2770	0	50	0	0	0.14862	0.14862	0	0	0	0	67818160.6182	31643861.2657	0	0	hcd	31	0	0	1	336.802238727	61440.0195313	566.760057822	44722.5625	0	0	0	0	0	0	0	0	0
2772	436.84	2627035.5	11.20724	2	2770	0	50	0	0	0.10116	0.10116	0	0	0	0	67818157.1846	31643858.0622	0	0	hcd	30	0	0	1	437.853012669	132991.09375	323.878010692	114175.851563	0	0	0	0	0	0	0	0	0
2773		154859950	11.208926	1		2	1.887	0.54534	0	0.54534	0.28668	0	0	0	0	67817970.0651	31643683.4427	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2774	549.72	1578810.1	11.213704	2	2773	0	50	0	0	0.15774	0.15774	0	0	0	0	67818162.3075	31643862.8419	0	0	hcd	72	44	33	1.27574017517e-007	239.096085374	149815.21875	336.802107686	80420.0546875	0	0	0	0	0	0	0	0	0
2775	550.22	1666662.6	11.216333	2	2773	0	50	0	0	0.10092	0.10092	0	0	0	0	67818161.718	31643862.2925	0	0	hcd	30	0	0	1	239.096191746	138722.203125	336.807894812	90356.4140625	0	0	0	0	0	0	0	0	0
2776		166786980	11.218015	1		0	1.764	0.32676	0	0.32676	0.32676	0	0	0	0	67817967.3891	31643680.9453	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2777		169108180	11.223461	1		0	1.495	0.26754	0	0.26754	0.26754	0	0	0	0	67817993.667	31643705.4667	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2778		170108530	11.22792	1		2	1.63	0.52944	0	0.52944	0.28668	0	0	0	0	67817980.6714	31643693.3401	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2779	390.64	7863274	11.232698	2	2778	0	43.343	0	0	0.14226	0.14226	0	0	0	0	67818135.7157	31643838.0267	0	0	hcd	87	35	29	5.058e-009	149.024796379	420935.59375	255.890154927	262994.75	0	0	0	0	0	0	0	0	0
2780	583.58	697915	11.235069	2	2778	0	50	0	0	0.1005	0.1005	0	0	0	0	67818163.7875	31643864.2231	0	0	hcd	30	0	0	1	472.729138936	47439.9492188	336.803046275	38711.6796875	0	0	0	0	0	0	0	0	0
2781		162777330	11.236744	1		0	1.839	0.32628	0	0.32628	0.32628	0	0	0	0	67817964.0695	31643677.8477	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2782		158928420	11.242182	1		0	1.381	0.26754	0	0.26754	0.26754	0	0	0	0	67818016.8441	31643727.0966	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2783		159900860	11.246641	1		0	1.562	0.26754	0	0.26754	0.26754	0	0	0	0	67817996.7162	31643708.3132	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2784		160600240	11.2511	1		0	1.598	0.26754	0	0.26754	0.26754	0	0	0	0	67817993.0224	31643704.8661	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2785		164776100	11.255559	1		0	1.565	0.26754	0	0.26754	0.26754	0	0	0	0	67817991.8713	31643703.7915	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2786		176365700	11.260018	1		2	1.538	0.46908	0	0.46908	0.28656	0	0	0	0	67817984.0295	31643696.4734	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2787	477.83	2487878.2	11.264794	2	2786	0	50	0	0	0.08184	0.08184	0	0	0	0	67818157.8096	31643858.6448	0	0	hcd	30	0	0	1	495.836652546	68994.765625	335.806551676	62657.2070313	0	0	0	0	0	0	0	0	0
2788	490.79	2123646	11.266158	2	2786	0	50	0	0	0.10068	0.10068	0	0	0	0	67818159.7578	31643860.4628	0	0	hcd	30	0	0	1	373.813627424	89036.1328125	266.958398248	72562.3515625	0	0	0	0	0	0	0	0	0
2789		184440160	11.267836	1		0	1.619	0.3264	0	0.3264	0.3264	0	0	0	0	67817965.5043	31643679.1863	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2790		181727950	11.273276	1		1	1.317	0.39468	0	0.39468	0.28656	0	0	0	0	67818002.7883	31643713.9794	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2791	758.73	603688.88	11.278052	2	2790	0	50	0	0	0.10812	0.10812	0	0	0	0	67818165.4712	31643865.795	0	0	hcd	32	0	0	1	299.062610852	106296.898438	359.031863307	59023.1210938	0	0	0	0	0	0	0	0	0
2792		181731870	11.279854	1		0	1.411	0.32388	0	0.32388	0.32388	0	0	0	0	67817991.9146	31643703.8322	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2793		182549820	11.285252	1		0	1.467	0.26754	0	0.26754	0.26754	0	0	0	0	67817984.8946	31643697.2812	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2794		184627150	11.289711	1		0	1.439	0.26754	0	0.26754	0.26754	0	0	0	0	67817987.3857	31643699.6047	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2795		175431380	11.29417	1		0	1.327	0.26754	0	0.26754	0.26754	0	0	0	0	67818007.8988	31643718.7488	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2796		168155150	11.298629	1		0	1.512	0.26742	0	0.26742	0.26742	0	0	0	0	67817993.9862	31643705.7656	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2797		181495310	11.303086	1		0	1.502	0.26754	0	0.26754	0.26754	0	0	0	0	67817981.6426	31643694.2469	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2798		181739040	11.307545	1		1	1.459	0.4173	0	0.4173	0.28668	0	0	0	0	67817988.7792	31643700.9056	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2799	433.82	2554907.2	11.312323	2	2798	0	50	0	0	0.13062	0.13062	0	0	0	0	67818157.5865	31643858.4374	0	0	hcd	30	0	0	1	323.876439322	102982.03125	254.891255683	68687.1484375	0	0	0	0	0	0	0	0	0
2800		165235200	11.3145	1		0	1.4	0.32376	0	0.32376	0.32376	0	0	0	0	67818008.1418	31643718.9749	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2801		162869180	11.319896	1		0	1.501	0.26754	0	0.26754	0.26754	0	0	0	0	67817999.3831	31643710.8019	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2802		155351280	11.324355	1		0	1.414	0.26754	0	0.26754	0.26754	0	0	0	0	67818014.6201	31643725.0211	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2803		158848400	11.328814	1		0	1.604	0.26754	0	0.26754	0.26754	0	0	0	0	67817991.9088	31643703.8257	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2804		163968580	11.333273	1		0	1.576	0.26754	0	0.26754	0.26754	0	0	0	0	67817989.886	31643701.939	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2805		151686190	11.337732	1		0	1.538	0.26754	0	0.26754	0.26754	0	0	0	0	67818007.6054	31643718.4753	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2806		142231250	11.342191	1		0	1.487	0.26754	0	0.26754	0.26754	0	0	0	0	67818021.0752	31643731.0442	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2807		130282600	11.34665	1		2	1.87	0.55404	0	0.55404	0.28656	0	0	0	0	67818001.5502	31643712.8236	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2808	667.18	1204240.2	11.351426	2	2807	0	50	0	0	0.16674	0.16674	0	0	0	0	67818163.3534	31643863.8185	0	0	hcd	31	0	0	1	359.031694817	236894	167.056416786	63976.7695313	0	0	0	0	0	0	0	0	0
2809	522.31	2421593.5	11.354205	2	2807	0	50	0	0	0.10074	0.10074	0	0	0	0	67818157.9208	31643858.7483	0	0	hcd	30	0	0	1	301.063808128	121614.445313	335.807255531	84383.9453125	0	0	0	0	0	0	0	0	0
2810		157345730	11.355884	1		0	1.711	0.3273	0	0.3273	0.3273	0	0	0	0	67817981.917	31643694.5021	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2811		146492210	11.361339	1		0	1.511	0.26754	0	0.26754	0.26754	0	0	0	0	67818013.9645	31643724.4092	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2812		137728990	11.365798	1		0	1.909	0.26754	0	0.26754	0.26754	0	0	0	0	67817987.1506	31643699.3855	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2813		136962060	11.370257	1		2	1.569	0.58944	0	0.58944	0.28668	0	0	0	0	67818019.0606	31643729.1647	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2814	686.21	1964235.4	11.375035	2	2813	0	50	0	0	0.20112	0.20112	0	0	0	0	67818159.9072	31643860.6024	0	0	hcd	30	0	0	1	359.031627368	299123.53125	239.096250082	113920.25	0	0	0	0	0	0	0	0	0
2815	562.78	763188.75	11.378387	2	2813	0	50	0	0	0.10164	0.10164	0	0	0	0	67818166.132	31643866.4115	0	0	hcd	30	0	0	1	121.967104294	40557.2539063	336.806291902	38930.4375	0	0	0	0	0	0	0	0	0
2816		126730410	11.380081	1		0	2.77	0.32694	0	0.32694	0.32694	0	0	0	0	67817930.4648	31643646.4866	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2817		137285790	11.38553	1		1	1.637	0.36228	0	0.36228	0.28668	0	0	0	0	67818011.0778	31643721.7152	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2818	457.79	3239665.2	11.390308	2	2817	0	50	0	0	0.0756	0.0756	0	0	0	0	67818153.892	31643854.9884	0	0	hcd	30	0	0	1	439.850162514	503885.40625	381.810902044	98988.9765625	0	0	0	0	0	0	0	0	0
2819		120714080	11.391568	1		0	1.751	0.32406	0	0.32406	0.32406	0	0	0	0	67818019.4386	31643729.5176	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2820		128343860	11.396969	1		0	2.048	0.26748	0	0.26748	0.26748	0	0	0	0	67817985.1155	31643697.4865	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2821		121945220	11.401427	1		0	1.742	0.26754	0	0.26754	0.26754	0	0	0	0	67818019.418	31643729.498	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2822		123798170	11.405886	1		0	1.815	0.26754	0	0.26754	0.26754	0	0	0	0	67818011.0991	31643721.7351	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2823		123450500	11.410345	1		0	1.836	0.26742	0	0.26742	0.26742	0	0	0	0	67818009.4261	31643720.1732	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2824		121984320	11.414802	1		1	1.86	0.42768	0	0.42768	0.28668	0	0	0	0	67818010.7844	31643721.4411	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2825	488.29	2083135.1	11.41958	2	2824	0	50	0	0	0.141	0.141	0	0	0	0	67818159.9426	31643860.6356	0	0	hcd	91	60	23	3.112e-007	394.899253343	93873.8671875	372.815270728	80411.2109375	0	0	0	0	0	0	0	0	0
2826		120813180	11.42193	1		0	1.784	0.32358	0	0.32358	0.32358	0	0	0	0	67818016.5512	31643726.8227	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2827		120899070	11.427323	1		1	1.896	0.36354	0	0.36354	0.2886	0	0	0	0	67818008.443	31643719.2559	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2828	423.24	2507520.5	11.432133	2	2827	0	50	0	0	0.07494	0.07494	0	0	0	0	67818157.8405	31643858.6742	0	0	hcd	33	0	0	1	311.872545116	80589.21875	121.967197444	70598.3046875	0	0	0	0	0	0	0	0	0
2829		122424930	11.433382	1		0	1.948	0.32328	0	0.32328	0.32328	0	0	0	0	67817999.6546	31643711.0552	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2830		108080500	11.43877	1		0	1.805	0.26754	0	0.26754	0.26754	0	0	0	0	67818029.967	31643739.342	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2831		125126340	11.443229	1		0	2.341	0.26754	0	0.26754	0.26754	0	0	0	0	67817967.42	31643680.9747	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2832		135801230	11.447688	1		0	1.635	0.26748	0	0.26748	0.26748	0	0	0	0	67818013.9201	31643724.3674	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2833		124751100	11.452146	1		0	1.694	0.26754	0	0.26754	0.26754	0	0	0	0	67818020.6996	31643730.6935	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2834		134775650	11.456605	1		0	1.935	0.26742	0	0.26742	0.26742	0	0	0	0	67817987.191	31643699.4238	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2835		127210530	11.461062	1		2	1.658	0.53448	0	0.53448	0.28668	0	0	0	0	67818020.8498	31643730.8346	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
